Country,Year,CO2 emission (Tons),AverageTemperature,% of World,Area
Liberia,1962,1381328.0,25.439000000000004,0.10%,111369.0
Liberia,1963,1736736.0,25.729,0.10%,111369.0
Liberia,1964,2220384.0,25.413916666666665,0.10%,111369.0
Liberia,1965,2777312.0,25.2985,0.10%,111369.0
Liberia,1966,3389200.0,25.584166666666665,0.10%,111369.0
Liberia,1967,4001088.0,25.296499999999998,0.10%,111369.0
Liberia,1968,4883904.0,25.524916666666666,0.10%,111369.0
Liberia,1969,6155015.0,25.72583333333333,0.10%,111369.0
Liberia,1970,7605602.0,25.780833333333334,0.10%,111369.0
Liberia,1971,9129469.0,25.277333333333335,0.10%,111369.0
Liberia,1972,10635016.0,25.57558333333333,0.10%,111369.0
Liberia,1973,12114915.0,25.960333333333335,0.10%,111369.0
Liberia,1974,13836638.0,25.491666666666664,0.10%,111369.0
Liberia,1975,15320201.0,25.33241666666667,0.10%,111369.0
Liberia,1976,16795802.0,25.16091666666667,0.10%,111369.0
Liberia,1977,18267164.0,25.72425,0.10%,111369.0
Liberia,1978,19770316.0,25.625249999999998,0.10%,111369.0
Liberia,1979,21712215.0,25.898083333333332,0.10%,111369.0
Liberia,1980,23749773.0,25.795,0.10%,111369.0
Liberia,1981,25684716.0,25.770083333333332,0.10%,111369.0
Liberia,1982,26282124.0,25.542333333333335,0.10%,111369.0
Liberia,1983,26988642.0,25.91116666666667,0.10%,111369.0
Liberia,1984,27684074.0,25.782583333333335,0.10%,111369.0
Liberia,1985,28400158.0,25.615333333333336,0.10%,111369.0
Liberia,1986,29123037.0,25.480333333333334,0.10%,111369.0
Liberia,1987,29881499.0,26.327833333333334,0.10%,111369.0
Liberia,1988,30690683.0,25.954000000000004,0.10%,111369.0
Liberia,1989,31350277.0,25.839083333333335,0.10%,111369.0
Liberia,1990,31817401.0,25.881583333333335,0.10%,111369.0
Liberia,1991,32188285.0,25.844916666666666,0.10%,111369.0
Liberia,1992,32576279.0,25.655916666666666,0.10%,111369.0
Liberia,1993,33000908.0,25.832583333333332,0.10%,111369.0
Liberia,1994,33423492.0,25.720916666666668,0.10%,111369.0
Liberia,1995,33846889.0,25.94875,0.10%,111369.0
Liberia,1996,34281679.0,25.99625,0.10%,111369.0
Liberia,1997,34735194.0,25.99066666666667,0.10%,111369.0
Liberia,1998,35219233.0,26.459999999999997,0.10%,111369.0
Liberia,1999,35610027.0,25.889666666666667,0.10%,111369.0
Liberia,2000,36030780.0,25.859750000000002,0.10%,111369.0
Liberia,2001,36477510.0,26.153500000000005,0.10%,111369.0
Liberia,2002,36913201.0,26.236083333333337,0.10%,111369.0
Liberia,2003,37381188.0,26.386916666666664,0.10%,111369.0
Liberia,2004,37927660.0,26.2835,0.10%,111369.0
Liberia,2005,38581896.0,26.290916666666664,0.10%,111369.0
Liberia,2006,39254630.0,26.18316666666667,0.10%,111369.0
Liberia,2007,39883415.0,26.289833333333334,0.10%,111369.0
Liberia,2008,40417875.0,26.297416666666667,0.10%,111369.0
Liberia,2009,40892226.0,26.494,0.10%,111369.0
Liberia,2010,41652790.0,26.532750000000004,0.10%,111369.0
Liberia,2011,42504506.0,26.240666666666666,0.10%,111369.0
Liberia,2012,43467153.0,25.995583333333332,0.10%,111369.0
Liberia,2013,44345082.0,26.314,0.10%,111369.0
Libya,1883,0.0,21.604416666666665,1.20%,1759540.0
Libya,1884,0.0,21.226333333333333,1.20%,1759540.0
Libya,1885,0.0,21.804833333333335,1.20%,1759540.0
Libya,1886,0.0,21.53625,1.20%,1759540.0
Libya,1887,0.0,22.09325,1.20%,1759540.0
Libya,1888,0.0,21.93025,1.20%,1759540.0
Libya,1889,0.0,21.961250000000003,1.20%,1759540.0
Libya,1890,0.0,21.710416666666664,1.20%,1759540.0
Libya,1891,0.0,21.832250000000002,1.20%,1759540.0
Libya,1892,0.0,22.244249999999997,1.20%,1759540.0
Libya,1893,0.0,21.923916666666667,1.20%,1759540.0
Libya,1894,0.0,22.112416666666665,1.20%,1759540.0
Libya,1895,0.0,22.356416666666664,1.20%,1759540.0
Libya,1896,0.0,22.00825,1.20%,1759540.0
Libya,1897,0.0,22.029666666666667,1.20%,1759540.0
Libya,1898,0.0,22.204583333333332,1.20%,1759540.0
Libya,1899,0.0,22.126,1.20%,1759540.0
Libya,1900,0.0,22.170833333333334,1.20%,1759540.0
Libya,1901,0.0,22.345250000000004,1.20%,1759540.0
Libya,1902,0.0,22.120333333333335,1.20%,1759540.0
Libya,1903,0.0,21.76325,1.20%,1759540.0
Libya,1904,0.0,21.853166666666667,1.20%,1759540.0
Libya,1905,0.0,21.97075,1.20%,1759540.0
Libya,1906,0.0,22.12875,1.20%,1759540.0
Libya,1907,0.0,21.546499999999998,1.20%,1759540.0
Libya,1908,0.0,21.779750000000003,1.20%,1759540.0
Libya,1909,0.0,22.153916666666664,1.20%,1759540.0
Libya,1910,0.0,21.665333333333333,1.20%,1759540.0
Libya,1911,0.0,21.88925,1.20%,1759540.0
Libya,1912,0.0,21.766666666666666,1.20%,1759540.0
Libya,1913,0.0,22.178416666666667,1.20%,1759540.0
Libya,1914,0.0,22.39625,1.20%,1759540.0
Libya,1915,0.0,22.48425,1.20%,1759540.0
Libya,1916,0.0,22.528333333333332,1.20%,1759540.0
Libya,1917,0.0,21.940749999999998,1.20%,1759540.0
Libya,1918,0.0,22.21925,1.20%,1759540.0
Libya,1919,0.0,22.35525,1.20%,1759540.0
Libya,1920,0.0,22.029666666666667,1.20%,1759540.0
Libya,1921,0.0,22.140583333333336,1.20%,1759540.0
Libya,1922,0.0,22.216333333333335,1.20%,1759540.0
Libya,1923,0.0,21.981166666666667,1.20%,1759540.0
Libya,1924,0.0,22.609916666666667,1.20%,1759540.0
Libya,1925,0.0,22.5155,1.20%,1759540.0
Libya,1926,0.0,22.548166666666663,1.20%,1759540.0
Libya,1927,0.0,22.723166666666668,1.20%,1759540.0
Libya,1928,0.0,22.77208333333333,1.20%,1759540.0
Libya,1929,0.0,21.87325,1.20%,1759540.0
Libya,1930,0.0,22.706083333333336,1.20%,1759540.0
Libya,1931,0.0,23.08375,1.20%,1759540.0
Libya,1932,0.0,22.86508333333333,1.20%,1759540.0
Libya,1933,0.0,22.613166666666668,1.20%,1759540.0
Libya,1934,0.0,22.624416666666665,1.20%,1759540.0
Libya,1935,0.0,22.358249999999998,1.20%,1759540.0
Libya,1936,0.0,22.557916666666667,1.20%,1759540.0
Libya,1937,0.0,22.7765,1.20%,1759540.0
Libya,1938,0.0,22.07766666666667,1.20%,1759540.0
Libya,1939,0.0,22.826833333333337,1.20%,1759540.0
Libya,1940,0.0,22.394000000000002,1.20%,1759540.0
Libya,1941,0.0,22.81358333333333,1.20%,1759540.0
Libya,1942,0.0,22.783916666666666,1.20%,1759540.0
Libya,1943,0.0,22.515333333333334,1.20%,1759540.0
Libya,1944,0.0,22.349,1.20%,1759540.0
Libya,1945,0.0,22.18041666666667,1.20%,1759540.0
Libya,1946,0.0,22.827916666666667,1.20%,1759540.0
Libya,1947,0.0,23.067833333333336,1.20%,1759540.0
Libya,1948,0.0,22.04516666666667,1.20%,1759540.0
Libya,1949,0.0,21.778583333333334,1.20%,1759540.0
Libya,1950,142896.0,21.881249999999998,1.20%,1759540.0
Libya,1951,311440.0,22.695083333333333,1.20%,1759540.0
Libya,1952,476320.0,22.721083333333336,1.20%,1759540.0
Libya,1953,725472.0,22.291583333333335,1.20%,1759540.0
Libya,1954,1025920.0,22.057666666666666,1.20%,1759540.0
Libya,1955,1454608.0,23.309749999999998,1.20%,1759540.0
Libya,1956,1784368.0,22.088583333333332,1.20%,1759540.0
Libya,1957,2095808.0,22.40341666666667,1.20%,1759540.0
Libya,1958,2447552.0,22.793666666666667,1.20%,1759540.0
Libya,1959,2879904.0,22.129416666666668,1.20%,1759540.0
Libya,1960,3572400.0,23.134666666666664,1.20%,1759540.0
Libya,1961,4766864.0,21.817916666666665,1.20%,1759540.0
Libya,1962,5814768.0,22.628583333333335,1.20%,1759540.0
Libya,1963,7276704.0,23.027416666666667,1.20%,1759540.0
Libya,1964,7939888.0,22.251166666666666,1.20%,1759540.0
Libya,1965,8954816.0,22.115416666666665,1.20%,1759540.0
Libya,1966,11581904.0,22.51308333333333,1.20%,1759540.0
Libya,1967,30074112.0,22.051000000000002,1.20%,1759540.0
Libya,1968,60188528.0,22.465166666666665,1.20%,1759540.0
Libya,1969,95710741.0,23.13475,1.20%,1759540.0
Libya,1970,128015843.0,22.25391666666667,1.20%,1759540.0
Libya,1971,149644138.0,22.208416666666665,1.20%,1759540.0
Libya,1972,164864156.0,22.650916666666664,1.20%,1759540.0
Libya,1973,179439221.0,22.145583333333335,1.20%,1759540.0
Libya,1974,188776796.0,22.135416666666668,1.20%,1759540.0
Libya,1975,200345212.0,22.153499999999998,1.20%,1759540.0
Libya,1976,218233075.0,22.314999999999998,1.20%,1759540.0
Libya,1977,238431325.0,22.516916666666663,1.20%,1759540.0
Libya,1978,259586707.0,22.41133333333333,1.20%,1759540.0
Libya,1979,285513089.0,22.78475,1.20%,1759540.0
Libya,1980,312293645.0,22.36966666666667,1.20%,1759540.0
Libya,1981,340961608.0,22.609583333333333,1.20%,1759540.0
Libya,1982,371526710.0,22.409750000000003,1.20%,1759540.0
Libya,1983,401672727.0,22.202166666666667,1.20%,1759540.0
Libya,1984,429948938.0,22.50225,1.20%,1759540.0
Libya,1985,460951115.0,22.68416666666667,1.20%,1759540.0
Libya,1986,494846608.0,22.542333333333332,1.20%,1759540.0
Libya,1987,527194871.0,22.804916666666667,1.20%,1759540.0
Libya,1988,563355235.0,23.114583333333332,1.20%,1759540.0
Libya,1989,600423756.0,22.655583333333336,1.20%,1759540.0
Libya,1990,636937538.0,23.101,1.20%,1759540.0
Libya,1991,679557384.0,22.618166666666667,1.20%,1759540.0
Libya,1992,716581804.0,22.397833333333335,1.20%,1759540.0
Libya,1993,755290132.0,23.002750000000002,1.20%,1759540.0
Libya,1994,799042621.0,22.816083333333335,1.20%,1759540.0
Libya,1995,844732565.0,22.9495,1.20%,1759540.0
Libya,1996,889246990.0,23.12325,1.20%,1759540.0
Libya,1997,934753207.0,23.046499999999998,1.20%,1759540.0
Libya,1998,980560827.0,23.27633333333333,1.20%,1759540.0
Libya,1999,1025615351.0,23.693583333333333,1.20%,1759540.0
Libya,2000,1073130214.0,22.835083333333333,1.20%,1759540.0
Libya,2001,1121592907.0,23.41316666666667,1.20%,1759540.0
Libya,2002,1169779070.0,23.40941666666667,1.20%,1759540.0
Libya,2003,1219252624.0,23.369,1.20%,1759540.0
Libya,2004,1269881539.0,23.27841666666667,1.20%,1759540.0
Libya,2005,1326870144.0,23.256666666666664,1.20%,1759540.0
Libya,2006,1380125898.0,23.315083333333334,1.20%,1759540.0
Libya,2007,1430103330.0,23.325833333333335,1.20%,1759540.0
Libya,2008,1483693999.0,23.474333333333334,1.20%,1759540.0
Libya,2009,1536815372.0,23.379833333333334,1.20%,1759540.0
Libya,2010,1597468166.0,24.51591666666667,1.20%,1759540.0
Libya,2011,1646680610.0,22.988333333333333,1.20%,1759540.0
Libya,2012,1698327282.0,23.270666666666667,1.20%,1759540.0
Libya,2013,1740241422.0,24.314,1.20%,1759540.0
Liechtenstein,1883,0.0,4.156833333333333,0.00%,160.0
Liechtenstein,1884,0.0,4.6730833333333335,0.00%,160.0
Liechtenstein,1885,0.0,4.470166666666667,0.00%,160.0
Liechtenstein,1886,0.0,4.611666666666667,0.00%,160.0
Liechtenstein,1887,0.0,3.4144166666666664,0.00%,160.0
Liechtenstein,1888,0.0,3.689083333333334,0.00%,160.0
Liechtenstein,1889,0.0,3.7239999999999998,0.00%,160.0
Liechtenstein,1890,0.0,3.6685,0.00%,160.0
Liechtenstein,1891,0.0,3.701333333333333,0.00%,160.0
Liechtenstein,1892,0.0,4.453333333333334,0.00%,160.0
Liechtenstein,1893,0.0,4.440916666666667,0.00%,160.0
Liechtenstein,1894,0.0,4.515333333333333,0.00%,160.0
Liechtenstein,1895,0.0,3.9983333333333335,0.00%,160.0
Liechtenstein,1896,0.0,3.838416666666667,0.00%,160.0
Liechtenstein,1897,0.0,4.671916666666667,0.00%,160.0
Liechtenstein,1898,0.0,5.1250833333333325,0.00%,160.0
Liechtenstein,1899,0.0,4.718,0.00%,160.0
Liechtenstein,1900,0.0,4.999833333333333,0.00%,160.0
Liechtenstein,1901,0.0,4.00925,0.00%,160.0
Liechtenstein,1902,0.0,4.238583333333334,0.00%,160.0
Liechtenstein,1903,0.0,4.573666666666667,0.00%,160.0
Liechtenstein,1904,0.0,5.065666666666667,0.00%,160.0
Liechtenstein,1905,0.0,4.305583333333334,0.00%,160.0
Liechtenstein,1906,0.0,4.482583333333333,0.00%,160.0
Liechtenstein,1907,0.0,4.3755,0.00%,160.0
Liechtenstein,1908,0.0,3.9774999999999996,0.00%,160.0
Liechtenstein,1909,0.0,3.7485,0.00%,160.0
Liechtenstein,1910,0.0,4.470583333333333,0.00%,160.0
Liechtenstein,1911,0.0,5.220833333333333,0.00%,160.0
Liechtenstein,1912,0.0,4.1290000000000004,0.00%,160.0
Liechtenstein,1913,0.0,4.656916666666667,0.00%,160.0
Liechtenstein,1914,0.0,4.43475,0.00%,160.0
Liechtenstein,1915,0.0,4.390416666666667,0.00%,160.0
Liechtenstein,1916,0.0,4.9007499999999995,0.00%,160.0
Liechtenstein,1917,0.0,3.9074166666666668,0.00%,160.0
Liechtenstein,1918,0.0,4.751666666666667,0.00%,160.0
Liechtenstein,1919,0.0,3.8517499999999996,0.00%,160.0
Liechtenstein,1920,0.0,5.287083333333333,0.00%,160.0
Liechtenstein,1921,0.0,5.4759166666666665,0.00%,160.0
Liechtenstein,1922,0.0,3.9317500000000005,0.00%,160.0
Liechtenstein,1923,0.0,4.878666666666667,0.00%,160.0
Liechtenstein,1924,0.0,4.111083333333333,0.00%,160.0
Liechtenstein,1925,0.0,4.415166666666667,0.00%,160.0
Liechtenstein,1926,0.0,5.113916666666666,0.00%,160.0
Liechtenstein,1927,0.0,4.864833333333333,0.00%,160.0
Liechtenstein,1928,0.0,5.193666666666666,0.00%,160.0
Liechtenstein,1929,0.0,4.128833333333334,0.00%,160.0
Liechtenstein,1930,0.0,5.242083333333333,0.00%,160.0
Liechtenstein,1931,0.0,3.8814166666666665,0.00%,160.0
Liechtenstein,1932,0.0,4.606833333333333,0.00%,160.0
Liechtenstein,1933,0.0,3.880333333333333,0.00%,160.0
Liechtenstein,1934,0.0,5.586833333333334,0.00%,160.0
Liechtenstein,1935,0.0,4.570333333333333,0.00%,160.0
Liechtenstein,1936,0.0,4.877166666666667,0.00%,160.0
Liechtenstein,1937,0.0,5.20375,0.00%,160.0
Liechtenstein,1938,0.0,4.820333333333333,0.00%,160.0
Liechtenstein,1939,0.0,4.490333333333333,0.00%,160.0
Liechtenstein,1940,0.0,3.4501666666666666,0.00%,160.0
Liechtenstein,1941,0.0,3.7960833333333333,0.00%,160.0
Liechtenstein,1942,0.0,4.280333333333333,0.00%,160.0
Liechtenstein,1943,0.0,5.563666666666666,0.00%,160.0
Liechtenstein,1944,0.0,4.278666666666667,0.00%,160.0
Liechtenstein,1945,0.0,5.20425,0.00%,160.0
Liechtenstein,1946,0.0,5.1425,0.00%,160.0
Liechtenstein,1947,0.0,5.51125,0.00%,160.0
Liechtenstein,1948,0.0,5.488500000000001,0.00%,160.0
Liechtenstein,1949,0.0,5.549666666666667,0.00%,160.0
Liechtenstein,1950,0.0,5.4355,0.00%,160.0
Liechtenstein,1951,0.0,5.2924999999999995,0.00%,160.0
Liechtenstein,1952,0.0,4.672,0.00%,160.0
Liechtenstein,1953,0.0,5.21825,0.00%,160.0
Liechtenstein,1954,0.0,4.2655,0.00%,160.0
Liechtenstein,1955,0.0,4.390666666666666,0.00%,160.0
Liechtenstein,1956,0.0,3.576833333333333,0.00%,160.0
Liechtenstein,1957,0.0,5.11475,0.00%,160.0
Liechtenstein,1958,0.0,4.930833333333333,0.00%,160.0
Liechtenstein,1959,0.0,5.508583333333333,0.00%,160.0
Liechtenstein,1960,0.0,4.9679166666666665,0.00%,160.0
Liechtenstein,1961,0.0,5.853583333333333,0.00%,160.0
Liechtenstein,1962,0.0,3.9412499999999997,0.00%,160.0
Liechtenstein,1963,0.0,3.994166666666667,0.00%,160.0
Liechtenstein,1964,0.0,4.921083333333334,0.00%,160.0
Liechtenstein,1965,0.0,4.0769166666666665,0.00%,160.0
Liechtenstein,1966,0.0,5.1009166666666665,0.00%,160.0
Liechtenstein,1967,0.0,5.177,0.00%,160.0
Liechtenstein,1968,0.0,4.679749999999999,0.00%,160.0
Liechtenstein,1969,0.0,4.421583333333333,0.00%,160.0
Liechtenstein,1970,0.0,4.409666666666667,0.00%,160.0
Liechtenstein,1971,0.0,4.857666666666667,0.00%,160.0
Liechtenstein,1972,0.0,4.6940833333333325,0.00%,160.0
Liechtenstein,1973,0.0,4.56675,0.00%,160.0
Liechtenstein,1974,0.0,5.2295,0.00%,160.0
Liechtenstein,1975,0.0,5.196666666666666,0.00%,160.0
Liechtenstein,1976,0.0,4.94675,0.00%,160.0
Liechtenstein,1977,0.0,5.3174166666666665,0.00%,160.0
Liechtenstein,1978,0.0,4.321083333333333,0.00%,160.0
Liechtenstein,1979,0.0,4.866583333333334,0.00%,160.0
Liechtenstein,1980,0.0,4.189916666666666,0.00%,160.0
Liechtenstein,1981,0.0,4.8181666666666665,0.00%,160.0
Liechtenstein,1982,0.0,5.51175,0.00%,160.0
Liechtenstein,1983,0.0,5.604499999999999,0.00%,160.0
Liechtenstein,1984,0.0,4.433833333333333,0.00%,160.0
Liechtenstein,1985,0.0,4.516583333333333,0.00%,160.0
Liechtenstein,1986,0.0,4.854,0.00%,160.0
Liechtenstein,1987,0.0,4.692083333333334,0.00%,160.0
Liechtenstein,1988,0.0,5.642833333333333,0.00%,160.0
Liechtenstein,1989,0.0,5.882583333333334,0.00%,160.0
Liechtenstein,1990,198968.0,5.91725,0.00%,160.0
Liechtenstein,1991,405294.0,4.933,0.00%,160.0
Liechtenstein,1992,612242.0,5.910666666666667,0.00%,160.0
Liechtenstein,1993,827274.0,5.333833333333334,0.00%,160.0
Liechtenstein,1994,1028383.0,6.637583333333333,0.00%,160.0
Liechtenstein,1995,1232583.0,5.334583333333334,0.00%,160.0
Liechtenstein,1996,1438542.0,4.48675,0.00%,160.0
Liechtenstein,1997,1656908.0,5.7932500000000005,0.00%,160.0
Liechtenstein,1998,1886136.0,5.663833333333333,0.00%,160.0
Liechtenstein,1999,2112691.0,5.546083333333333,0.00%,160.0
Liechtenstein,2000,2329540.0,6.328749999999999,0.00%,160.0
Liechtenstein,2001,2544200.0,5.588416666666666,0.00%,160.0
Liechtenstein,2002,2764208.0,6.2636666666666665,0.00%,160.0
Liechtenstein,2003,2993548.0,6.124666666666666,0.00%,160.0
Liechtenstein,2004,3222920.0,5.430416666666666,0.00%,160.0
Liechtenstein,2005,3451873.0,5.013,0.00%,160.0
Liechtenstein,2006,3682948.0,5.941166666666667,0.00%,160.0
Liechtenstein,2007,3883686.0,6.27925,0.00%,160.0
Liechtenstein,2008,4103160.0,5.9422500000000005,0.00%,160.0
Liechtenstein,2009,4308491.0,5.8935,0.00%,160.0
Liechtenstein,2010,4499273.0,4.847833333333333,0.00%,160.0
Liechtenstein,2011,4676010.0,6.563083333333332,0.00%,160.0
Liechtenstein,2012,4861281.0,5.876083333333334,0.00%,160.0
Liechtenstein,2013,5053776.0,6.002375000000001,0.00%,160.0
Lithuania,1883,1602800.0,5.6425833333333335,0.00%,65300.0
Lithuania,1884,1789302.0,6.007416666666667,0.00%,65300.0
Lithuania,1885,1992445.0,5.70025,0.00%,65300.0
Lithuania,1886,2200792.0,5.5945833333333335,0.00%,65300.0
Lithuania,1887,2421259.0,5.806583333333332,0.00%,65300.0
Lithuania,1888,2651224.0,4.184583333333333,0.00%,65300.0
Lithuania,1889,2899577.0,5.396,0.00%,65300.0
Lithuania,1890,3180831.0,6.265083333333333,0.00%,65300.0
Lithuania,1891,3490503.0,5.889083333333333,0.00%,65300.0
Lithuania,1892,3818297.0,5.0245,0.00%,65300.0
Lithuania,1893,4202509.0,4.493666666666666,0.00%,65300.0
Lithuania,1894,4593825.0,6.200583333333333,0.00%,65300.0
Lithuania,1895,5043459.0,5.427583333333334,0.00%,65300.0
Lithuania,1896,5501185.0,6.166916666666666,0.00%,65300.0
Lithuania,1897,6030412.0,6.330333333333333,0.00%,65300.0
Lithuania,1898,6623959.0,6.372,0.00%,65300.0
Lithuania,1899,7312524.0,5.95,0.00%,65300.0
Lithuania,1900,8092535.0,5.847416666666665,0.00%,65300.0
Lithuania,1901,8893328.0,6.26875,0.00%,65300.0
Lithuania,1902,9666767.0,4.218166666666667,0.00%,65300.0
Lithuania,1903,10423337.0,6.783083333333333,0.00%,65300.0
Lithuania,1904,11265085.0,5.166916666666666,0.00%,65300.0
Lithuania,1905,12016450.0,6.013583333333333,0.00%,65300.0
Lithuania,1906,12873471.0,6.523666666666667,0.00%,65300.0
Lithuania,1907,13833412.0,4.863666666666666,0.00%,65300.0
Lithuania,1908,14799242.0,5.336833333333332,0.00%,65300.0
Lithuania,1909,15818792.0,5.152333333333334,0.00%,65300.0
Lithuania,1910,16818662.0,7.100083333333333,0.00%,65300.0
Lithuania,1911,17855308.0,6.319500000000001,0.00%,65300.0
Lithuania,1912,19029599.0,5.309166666666666,0.00%,65300.0
Lithuania,1913,20305252.0,6.797583333333333,0.00%,65300.0
Lithuania,1914,21456558.0,6.78725,0.00%,65300.0
Lithuania,1915,22513302.0,5.1299166666666665,0.00%,65300.0
Lithuania,1916,23639609.0,6.1931666666666665,0.00%,65300.0
Lithuania,1917,24676179.0,5.111833333333333,0.00%,65300.0
Lithuania,1918,25089569.0,6.220083333333332,0.00%,65300.0
Lithuania,1919,25442666.0,5.149249999999999,0.00%,65300.0
Lithuania,1920,25764647.0,6.7692499999999995,0.00%,65300.0
Lithuania,1921,26113830.0,6.383333333333333,0.00%,65300.0
Lithuania,1922,26539681.0,4.925083333333333,0.00%,65300.0
Lithuania,1923,27010096.0,5.577583333333332,0.00%,65300.0
Lithuania,1924,27570552.0,5.400833333333334,0.00%,65300.0
Lithuania,1925,28123714.0,6.773416666666667,0.00%,65300.0
Lithuania,1926,28925191.0,6.033166666666666,0.00%,65300.0
Lithuania,1927,29921642.0,5.539249999999999,0.00%,65300.0
Lithuania,1928,31019042.0,5.558333333333334,0.00%,65300.0
Lithuania,1929,32201598.0,4.757833333333333,0.00%,65300.0
Lithuania,1930,33815972.0,6.804166666666666,0.00%,65300.0
Lithuania,1931,35756364.0,5.168166666666665,0.00%,65300.0
Lithuania,1932,37939175.0,6.6405,0.00%,65300.0
Lithuania,1933,40380315.0,4.948416666666667,0.00%,65300.0
Lithuania,1934,43330585.0,7.835833333333333,0.00%,65300.0
Lithuania,1935,46665767.0,6.201083333333333,0.00%,65300.0
Lithuania,1936,50484578.0,7.0551666666666675,0.00%,65300.0
Lithuania,1937,54393041.0,6.797083333333333,0.00%,65300.0
Lithuania,1938,58518708.0,7.327916666666666,0.00%,65300.0
Lithuania,1939,62695065.0,6.910583333333332,0.00%,65300.0
Lithuania,1940,67700230.0,4.05325,0.00%,65300.0
Lithuania,1941,72099933.0,3.8705,0.00%,65300.0
Lithuania,1942,74507820.0,3.9531666666666663,0.00%,65300.0
Lithuania,1943,77020831.0,6.83475,0.00%,65300.0
Lithuania,1944,80665164.0,6.695666666666667,0.00%,65300.0
Lithuania,1945,84509146.0,6.050249999999999,0.00%,65300.0
Lithuania,1946,88819046.0,6.09825,0.00%,65300.0
Lithuania,1947,94003940.0,5.404916666666666,0.00%,65300.0
Lithuania,1948,99512670.0,6.960333333333334,0.00%,65300.0
Lithuania,1949,105772891.0,7.672583333333333,0.00%,65300.0
Lithuania,1950,112740699.0,6.466666666666666,0.00%,65300.0
Lithuania,1951,120285320.0,6.40325,0.00%,65300.0
Lithuania,1952,128364820.0,5.533916666666666,0.00%,65300.0
Lithuania,1953,136911551.0,6.519000000000001,0.00%,65300.0
Lithuania,1954,146239494.0,5.778749999999999,0.00%,65300.0
Lithuania,1955,156816482.0,5.721416666666666,0.00%,65300.0
Lithuania,1956,168424040.0,4.530083333333333,0.00%,65300.0
Lithuania,1957,181127759.0,6.915166666666667,0.00%,65300.0
Lithuania,1958,194691503.0,5.815416666666667,0.00%,65300.0
Lithuania,1959,208950502.0,6.896666666666666,0.00%,65300.0
Lithuania,1960,223796915.0,6.191416666666666,0.00%,65300.0
Lithuania,1961,239117944.0,7.261666666666667,0.00%,65300.0
Lithuania,1962,255216409.0,5.526166666666666,0.00%,65300.0
Lithuania,1963,272495570.0,5.2861666666666665,0.00%,65300.0
Lithuania,1964,290881825.0,5.898916666666666,0.00%,65300.0
Lithuania,1965,310387479.0,5.191166666666667,0.00%,65300.0
Lithuania,1966,330990054.0,6.046083333333333,0.00%,65300.0
Lithuania,1967,352555448.0,6.894833333333334,0.00%,65300.0
Lithuania,1968,374748551.0,5.9075,0.00%,65300.0
Lithuania,1969,397879543.0,4.704583333333333,0.00%,65300.0
Lithuania,1970,422219240.0,5.39975,0.00%,65300.0
Lithuania,1971,448099175.0,6.702916666666666,0.00%,65300.0
Lithuania,1972,475380497.0,6.767916666666667,0.00%,65300.0
Lithuania,1973,503871332.0,6.573083333333333,0.00%,65300.0
Lithuania,1974,533508527.0,6.995333333333334,0.00%,65300.0
Lithuania,1975,564711587.0,8.012333333333332,0.00%,65300.0
Lithuania,1976,597135020.0,5.005583333333333,0.00%,65300.0
Lithuania,1977,630689799.0,6.147916666666667,0.00%,65300.0
Lithuania,1978,665438769.0,5.36325,0.00%,65300.0
Lithuania,1979,700484277.0,5.63075,0.00%,65300.0
Lithuania,1980,736916921.0,5.128333333333332,0.00%,65300.0
Lithuania,1981,772730697.0,6.396916666666666,0.00%,65300.0
Lithuania,1982,809230591.0,6.700666666666666,0.00%,65300.0
Lithuania,1983,846289955.0,7.490416666666667,0.00%,65300.0
Lithuania,1984,883705458.0,6.619833333333333,0.00%,65300.0
Lithuania,1985,924016872.0,4.854333333333333,0.00%,65300.0
Lithuania,1986,959912463.0,5.951833333333333,0.00%,65300.0
Lithuania,1987,995879576.0,4.52075,0.00%,65300.0
Lithuania,1988,1032138169.0,6.640916666666667,0.00%,65300.0
Lithuania,1989,1068789447.0,8.1175,0.00%,65300.0
Lithuania,1990,1104557181.0,7.978416666666665,0.00%,65300.0
Lithuania,1991,1142407178.0,7.091583333333333,0.00%,65300.0
Lithuania,1992,1163608635.0,7.46825,0.00%,65300.0
Lithuania,1993,1179962381.0,6.24175,0.00%,65300.0
Lithuania,1994,1195763525.0,6.8094166666666665,0.00%,65300.0
Lithuania,1995,1210855079.0,7.0073333333333325,0.00%,65300.0
Lithuania,1996,1226628523.0,5.405583333333333,0.00%,65300.0
Lithuania,1997,1241824872.0,6.726749999999999,0.00%,65300.0
Lithuania,1998,1257855450.0,6.6531666666666665,0.00%,65300.0
Lithuania,1999,1271338425.0,7.678249999999999,0.00%,65300.0
Lithuania,2000,1283214825.0,8.107666666666665,0.00%,65300.0
Lithuania,2001,1295841898.0,7.120416666666666,0.00%,65300.0
Lithuania,2002,1308541057.0,7.706083333333333,0.00%,65300.0
Lithuania,2003,1321233656.0,6.830333333333333,0.00%,65300.0
Lithuania,2004,1334520961.0,6.835333333333332,0.00%,65300.0
Lithuania,2005,1348638373.0,6.920999999999999,0.00%,65300.0
Lithuania,2006,1363072452.0,7.422000000000001,0.00%,65300.0
Lithuania,2007,1378896505.0,7.853999999999999,0.00%,65300.0
Lithuania,2008,1394099006.0,8.175333333333333,0.00%,65300.0
Lithuania,2009,1407141304.0,7.096083333333333,0.00%,65300.0
