year,latitude,longitude,type,acq_date,frp,brightness
2012,-5.07963,15.08389,0,2012-08-03,1.87,335.59
2012,-9.29576,33.04114,0,2012-08-31,3.64,339.92
2012,32.06049,-95.13007,0,2012-09-19,1.74,316.13
2012,9.34111,22.58080,0,2012-11-14,23.28,352.83
2012,-2.35938,16.23194,0,2012-05-10,3.21,334.13
2012,-16.38422,23.86030,0,2012-07-20,5.53,341.03
2012,9.66516,-2.26146,0,2012-12-18,1.75,334.01
2012,-14.55325,19.49750,0,2012-07-22,54.52,344.52
2012,-9.91119,16.87426,0,2012-06-04,14.26,367
2012,-4.52751,18.38407,0,2012-07-21,3.09,336.88
2012,-11.27716,22.58275,0,2012-06-29,14.93,367
2012,6.98589,14.34538,0,2012-12-10,2.48,330.17
2012,34.46179,107.23847,2,2012-08-21,1.19,314.31
2012,-21.43853,-57.52967,0,2012-09-05,0.83,312.44
2012,55.06614,62.46693,0,2012-07-15,13.32,367
2012,-5.22269,13.53047,0,2012-07-15,3.53,335.34
2012,-16.77728,37.89150,0,2012-10-07,6.18,337.17
2012,21.80165,75.57201,0,2012-04-21,5.38,346.65
2012,61.38701,134.85675,0,2012-07-09,1.33,302.08
2012,52.86734,117.73077,0,2012-05-07,1.29,305.75
2012,-17.92460,36.44597,0,2012-08-22,4.01,334.37
2012,-10.43900,38.96039,0,2012-08-22,9.8,352.63
2012,29.21672,79.16646,0,2012-04-28,2.51,332.92
2012,-25.02355,32.72334,0,2012-11-04,34.93,347.28
2012,-17.25279,29.48318,0,2012-06-29,0.46,299.21
2012,-23.33844,128.26802,0,2012-10-21,1.86,302.87
2012,1.47760,41.27961,0,2012-02-06,3.59,339.17
2012,60.20668,86.19269,0,2012-07-24,0.92,297.32
2012,-12.43672,-40.79503,0,2012-07-26,6.54,345.81
2012,31.04564,75.81824,0,2012-10-31,8.91,345
2012,8.31894,25.63172,0,2012-12-03,1.47,314.08
2012,6.20485,-0.26968,0,2012-02-02,3.72,334.28
2012,0.92162,109.18537,0,2012-05-08,8.67,347.39
2012,-20.81726,126.19071,0,2012-02-16,2.81,318.14
2012,-10.90278,-41.32034,0,2012-10-03,4.03,337.28
2012,16.18276,99.66809,0,2012-08-28,1.83,330.46
2012,7.15805,-0.47854,0,2012-01-26,6.09,367
2012,-23.22689,145.46791,0,2012-10-09,3.51,298.84
2012,33.43460,119.88244,0,2012-10-09,4.84,340.83
2012,-13.49275,38.43835,0,2012-08-29,22.82,338.51
2012,19.62768,83.61391,0,2012-03-07,1.9,335.61
2012,-14.82536,36.08932,0,2012-10-07,4.37,343.88
2012,-27.04871,140.63974,0,2012-02-05,1.17,309.98
2012,-17.21696,135.28722,0,2012-12-05,4.98,356.67
2012,-25.75686,149.23466,0,2012-10-03,1.89,310.08
2012,-2.52484,-51.78151,0,2012-11-26,4.15,314.73
2012,-9.24341,30.97069,0,2012-07-27,8.24,347.13
2012,-9.64401,33.59787,0,2012-10-29,9.32,355.03
2012,-11.02922,17.97749,0,2012-07-19,4.15,334.05
2012,-20.08823,33.29379,0,2012-09-25,10.19,332.79
2012,-22.90159,-43.75361,2,2012-02-28,2.16,318.34
2012,9.90622,-11.14569,0,2012-02-18,14.58,367
2012,11.18742,-13.40759,0,2012-04-19,18.5,337.26
2012,42.07708,122.33343,0,2012-02-12,4.51,344.66
2012,10.54806,-3.32648,0,2012-12-23,3.54,333.48
2012,42.44446,-110.61912,0,2012-06-26,40.15,337.35
2012,52.24123,10.57827,0,2012-08-20,0.47,303.82
2012,-12.67935,-60.41410,0,2012-08-31,120.02,367
2012,-16.79735,124.13620,0,2012-11-21,19.57,341.9
2012,18.47223,74.29055,0,2012-11-21,0.83,299.2
2012,6.66263,30.19707,0,2012-02-20,0.39,301.67
2012,62.28676,82.91186,0,2012-07-02,11.82,356.48
2012,51.14016,37.93061,2,2012-11-30,1.7,318.06
2012,60.36753,135.25357,0,2012-07-13,1.33,314.43
2012,24.47765,-106.51224,0,2012-05-13,4.49,340.39
2012,-15.78551,26.35279,0,2012-05-29,9.29,349.34
2012,-19.33026,45.15914,0,2012-05-05,5.47,351.67
2012,-11.55103,37.82059,0,2012-08-03,9.73,346.88
2012,-15.43804,30.70416,0,2012-11-22,4.74,337.18
2012,-6.62623,16.35938,0,2012-08-25,12.36,331.79
2012,20.96605,85.12031,2,2012-02-06,1.77,305.27
2012,-32.60839,-61.93010,0,2012-07-23,4.22,330.57
2012,12.79043,105.87939,0,2012-03-07,1.1,310.17
2012,-13.79961,19.71385,0,2012-09-20,5.82,332.71
2012,-26.59408,152.07443,0,2012-09-22,0.98,308.16
2012,-5.07909,17.66262,0,2012-07-31,4.97,331.56
2012,33.66552,116.67407,0,2012-06-08,10.71,367
2012,38.65726,113.01237,0,2012-12-09,3.77,337.61
2012,8.98322,36.20981,0,2012-02-17,1.44,313.36
2012,-18.07302,138.17973,0,2012-08-14,9.97,352.8
2012,-9.05804,27.82974,0,2012-07-13,0.93,296.05
2012,6.25793,36.48521,0,2012-02-02,1.99,331.32
2012,7.45986,17.58069,0,2012-12-14,5.11,345.99
2012,-5.59668,-43.42684,0,2012-03-05,8.2,350.34
2012,9.10940,36.25085,0,2012-02-19,4.55,332.05
2012,-15.81902,26.00742,0,2012-05-16,2.56,329.49
2012,44.29608,44.87710,0,2012-03-30,17.54,354.87
